,Airline Name,Airports,Cities,Distance,Average Delay (min),Variance of Delays (min),Overall,Cabin,Entertainment,Wifi,Food/Beverage,Bang for Buck,Topics Extract,url,for_html
68,American Airlines Inc.,"('CLT', 'BUF')","('Charlotte, NC', 'Buffalo, NY')",546.0,3.8282208588957056,316.505785747994,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
69,American Airlines Inc.,"('CLT', 'BWI')","('Charlotte, NC', 'Baltimore, MD')",361.0,5.925531914893617,628.9183425629072,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
70,American Airlines Inc.,"('CLT', 'CHS')","('Charlotte, NC', 'Charleston, SC')",168.0,2.107692307692308,133.89528920691723,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
71,American Airlines Inc.,"('CLT', 'CLE')","('Charlotte, NC', 'Cleveland, OH')",430.0,4.244,538.7313895582323,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
72,American Airlines Inc.,"('CLT', 'DCA')","('Charlotte, NC', 'Washington, DC')",331.0,4.697802197802199,495.16027026618445,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
73,American Airlines Inc.,"('CLT', 'DEN')","('Charlotte, NC', 'Denver, CO')",1337.0,6.531128404669262,592.354779620907,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
74,American Airlines Inc.,"('CLT', 'DFW')","('Charlotte, NC', 'Dallas/Fort Worth, TX')",936.0,5.311601150527325,715.051563940575,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
75,American Airlines Inc.,"('CLT', 'DTW')","('Charlotte, NC', 'Detroit, MI')",500.0,3.7902097902097904,218.93719364747403,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
76,American Airlines Inc.,"('CLT', 'EWR')","('Charlotte, NC', 'Newark, NJ')",529.0,6.790243902439023,2638.893677596121,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
77,American Airlines Inc.,"('CLT', 'FLL')","('Charlotte, NC', 'Fort Lauderdale, FL')",632.0,4.159226190476192,358.4589609502518,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
78,American Airlines Inc.,"('CLT', 'IAH')","('Charlotte, NC', 'Houston, TX')",912.0,6.0588235294117645,2017.4632010943915,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
79,American Airlines Inc.,"('CLT', 'ILM')","('Charlotte, NC', 'Wilmington, NC')",185.0,9.977777777777778,1217.887141073658,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
80,American Airlines Inc.,"('CLT', 'IND')","('Charlotte, NC', 'Indianapolis, IN')",427.0,1.9746835443037976,77.5152785616383,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
81,American Airlines Inc.,"('CLT', 'JAX')","('Charlotte, NC', 'Jacksonville, FL')",328.0,4.287015945330296,325.56583559563563,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
82,American Airlines Inc.,"('CLT', 'JFK')","('Charlotte, NC', 'New York, NY')",541.0,14.662288930581616,7977.64513535246,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
83,American Airlines Inc.,"('CLT', 'LAS')","('Charlotte, NC', 'Las Vegas, NV')",1916.0,4.135964912280701,313.5199344515135,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
84,American Airlines Inc.,"('CLT', 'LAX')","('Charlotte, NC', 'Los Angeles, CA')",2125.0,5.113553113553113,317.15038478341233,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
85,American Airlines Inc.,"('CLT', 'LGA')","('Charlotte, NC', 'New York, NY')",544.0,3.5124434389140267,194.7393693342829,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
86,American Airlines Inc.,"('CLT', 'MCI')","('Charlotte, NC', 'Kansas City, MO')",808.0,3.754437869822485,291.16503959405117,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
87,American Airlines Inc.,"('CLT', 'MCO')","('Charlotte, NC', 'Orlando, FL')",468.0,4.817073170731708,419.22168617290566,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
88,American Airlines Inc.,"('CLT', 'MDT')","('Charlotte, NC', 'Harrisburg, PA')",413.0,9.989010989010989,909.7665445665438,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
89,American Airlines Inc.,"('CLT', 'MEM')","('Charlotte, NC', 'Memphis, TN')",511.0,5.210843373493977,520.9916392844102,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
90,American Airlines Inc.,"('CLT', 'MIA')","('Charlotte, NC', 'Miami, FL')",650.0,3.928030303030303,311.2881134352375,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
91,American Airlines Inc.,"('CLT', 'MSP')","('Charlotte, NC', 'Minneapolis, MN')",930.0,6.044776119402986,493.63571364733207,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
92,American Airlines Inc.,"('CLT', 'MSY')","('Charlotte, NC', 'New Orleans, LA')",651.0,4.471014492753623,566.5354774186758,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
93,American Airlines Inc.,"('CLT', 'ORD')","('Charlotte, NC', 'Chicago, IL')",599.0,6.003745318352059,964.4812359550534,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
94,American Airlines Inc.,"('CLT', 'ORF')","('Charlotte, NC', 'Norfolk, VA')",290.0,6.459302325581397,959.4193866449064,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
95,American Airlines Inc.,"('CLT', 'PBI')","('Charlotte, NC', 'West Palm Beach/Palm Beach, FL')",590.0,5.3610451306413305,393.1121931908151,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
96,American Airlines Inc.,"('CLT', 'PDX')","('Charlotte, NC', 'Portland, OR')",2282.0,1.5862068965517242,22.15236567762631,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
97,American Airlines Inc.,"('CLT', 'PHL')","('Charlotte, NC', 'Philadelphia, PA')",449.0,3.6971428571428566,258.1312847335733,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
98,American Airlines Inc.,"('CLT', 'PHX')","('Charlotte, NC', 'Phoenix, AZ')",1773.0,5.1873479318734805,461.40456567416743,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
99,American Airlines Inc.,"('CLT', 'PIT')","('Charlotte, NC', 'Pittsburgh, PA')",366.0,3.166931637519873,214.19342703512814,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
100,American Airlines Inc.,"('CLT', 'PVD')","('Charlotte, NC', 'Providence, RI')",683.0,4.307692307692308,274.47293447293447,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
101,American Airlines Inc.,"('CLT', 'PWM')","('Charlotte, NC', 'Portland, ME')",813.0,6.3186813186813175,710.0639804639807,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
102,American Airlines Inc.,"('CLT', 'RDU')","('Charlotte, NC', 'Raleigh/Durham, NC')",130.0,4.311320754716982,321.05883226860726,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
103,American Airlines Inc.,"('CLT', 'RIC')","('Charlotte, NC', 'Richmond, VA')",257.0,5.551807228915663,436.1947732960828,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
104,American Airlines Inc.,"('CLT', 'ROC')","('Charlotte, NC', 'Rochester, NY')",573.0,3.4166666666666665,170.40019960079837,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
105,American Airlines Inc.,"('CLT', 'RSW')","('Charlotte, NC', 'Fort Myers, FL')",600.0,4.058695652173913,239.9812967699156,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
106,American Airlines Inc.,"('CLT', 'SAN')","('Charlotte, NC', 'San Diego, CA')",2077.0,5.04245283018868,348.5906062773851,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
107,American Airlines Inc.,"('CLT', 'SAT')","('Charlotte, NC', 'San Antonio, TX')",1095.0,3.5135135135135136,270.7685236256663,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
108,American Airlines Inc.,"('CLT', 'SDF')","('Charlotte, NC', 'Louisville, KY')",335.0,0.2222222222222222,0.4444444444444445,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
109,American Airlines Inc.,"('CLT', 'SEA')","('Charlotte, NC', 'Seattle, WA')",2279.0,4.555102040816327,219.34633656741383,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
110,American Airlines Inc.,"('CLT', 'SFO')","('Charlotte, NC', 'San Francisco, CA')",2296.0,4.287109375,232.52601745963787,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
111,American Airlines Inc.,"('CLT', 'SJC')","('Charlotte, NC', 'San Jose, CA')",2274.0,11.0,1528.5714285714291,3.7,2.5,2.0,1.9,2.3,2.4,"long haul, missed connecting, lie flat seats",<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>,"('<img src=http://crushed.com/wp-content/uploads/2014/04/american_airlines.png>', 'long haul, missed connecting, lie flat seats')"
