,UNIQUE_CARRIER,arr_delay_var,carrier_delay%,cancellation%,airline_name,airport_routes,city_coutes,distance,average_delay_minutes,flight_counts,delay_var_minutes
3575,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('OAK', 'KOA')","('Oakland, CA', 'Kona, HI')",2378.0,3.6666666666666665,15.0,201.66666666666666
3576,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('OAK', 'LIH')","('Oakland, CA', 'Lihue, HI')",2457.0,4.608695652173913,23.0,357.6126482213438
3577,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('OAK', 'OGG')","('Oakland, CA', 'Kahului, HI')",2349.0,2.901098901098901,91.0,124.40122100122096
3578,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('OGG', 'HNL')","('Kahului, HI', 'Honolulu, HI')",100.0,1.0192221725525257,2237.0,168.68880744480376
3579,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('OGG', 'ITO')","('Kahului, HI', 'Hilo, HI')",121.0,0.17582417582417584,182.0,1.8142189302410305
3580,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('OGG', 'KOA')","('Kahului, HI', 'Kona, HI')",84.0,0.25301204819277107,249.0,4.818791294209093
3581,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('OGG', 'LAX')","('Kahului, HI', 'Los Angeles, CA')",2486.0,4.7899159663865545,119.0,569.3537957555902
3582,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('OGG', 'LIH')","('Kahului, HI', 'Lihue, HI')",201.0,1.2087912087912087,364.0,32.27584536675444
3583,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('OGG', 'OAK')","('Kahului, HI', 'Oakland, CA')",2349.0,2.89010989010989,91.0,139.2766788766789
3584,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('OGG', 'SEA')","('Kahului, HI', 'Seattle, WA')",2640.0,12.252747252747254,91.0,3539.9020757020753
3585,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('OGG', 'SFO')","('Kahului, HI', 'San Francisco, CA')",2338.0,5.582417582417582,91.0,588.401465201465
3586,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('OGG', 'SJC')","('Kahului, HI', 'San Jose, CA')",2355.0,4.791208791208791,91.0,1153.7670329670327
3587,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('PDX', 'HNL')","('Portland, OR', 'Honolulu, HI')",2603.0,12.10989010989011,91.0,4970.121123321123
